date,total_equity,cash,market_value,positions_count,repo_profit
2021-06-03,849749.9935228961,171257.99352289605,678492.0,4,7275.707044806535
2021-06-04,865276.5623226475,171264.5623226476,694012.0,4,7282.2758445580985
2021-06-07,872067.1313743531,171271.13137435314,700796.0,4,7288.844896263625
2021-06-08,874068.1969621059,519768.1969621059,354300.0,2,7308.780446016427
2021-06-09,871586.1332765099,519788.13327650994,351798.0,2,7328.716760420453
2021-06-10,868726.0703555945,519808.0703555945,348918.0,2,7348.653839505032
2021-06-11,867362.2544162767,172828.25441627667,694534.0,4,7355.282614187176
2021-06-15,862708.8834452132,172834.8834452132,689874.0,4,7361.911643123691
2021-06-16,849813.5127284138,172841.51272841383,676972.0,4,7368.540926324329
2021-06-17,839887.4262486345,167309.42624863453,672578.0,4,7374.958028045033
2021-06-18,856020.8463603783,1477.8463603783332,854543.0,5,7375.014710388848
2021-06-21,855039.9030448963,1477.9030448962656,853562.0,5,7375.0713949067795
2021-06-22,858295.9597315884,1477.9597315883987,856818.0,5,7375.128081598912
2021-06-23,865861.0009322168,163265.00093221673,702596.0,4,7381.390060627254
2021-06-24,855450.9225060138,169811.92250601374,685639.0,4,7387.903144824255
2021-06-25,859882.153633405,157573.15363340493,702309.0,4,7393.946814795455
2021-06-28,845637.8650046509,148705.86500465087,696932.0,4,7399.650382631387
2021-06-29,822831.5687912537,148711.56879125378,674120.0,4,7405.354169234305
2021-06-30,821893.4080847026,143382.40808470256,678511.0,4,7410.853557513072
2021-07-01,818155.9076839167,143387.90768391677,674768.0,4,7416.353156727279
2021-07-02,813491.4074940745,143393.40749407452,670098.0,4,7421.852966885019
2021-07-05,806665.2191100083,300223.2191100084,506442.0,3,7433.367936358903
2021-07-06,818282.7345211523,300234.73452115234,518048.0,3,7444.883347502848
2021-07-07,818949.5577523132,2124.557752313208,816825.0,5,7444.964834263718
2021-07-08,807236.3162094043,131496.31620940423,675740.0,4,7450.00833513473
2021-07-09,819133.3599037246,131501.3599037246,687632.0,4,7455.052029455091
2021-07-12,827961.4320710658,184759.4320710657,643202.0,4,7462.138420796231
2021-07-13,831204.9931658448,25129.993165844837,806075.0,5,7463.102273975347
2021-07-14,825584.9570559936,25130.957055993662,800454.0,5,7464.066164124174
2021-07-15,818437.5798817945,355773.5798817946,462664.0,3,7477.711750645089
2021-07-16,811066.0492920527,193729.04929205275,617337.0,4,7485.142168903261
2021-07-19,806082.4799953133,193736.47999531328,612346.0,4,7492.572872163779
2021-07-20,808839.7206584773,37250.72065847727,771589.0,5,7494.001612127777
2021-07-21,812458.1494532423,37252.14945324225,775206.0,5,7495.4304068927595
2021-07-22,816760.5783028103,37253.57830281032,779507.0,5,7496.859256460829
2021-07-23,807188.4381681317,190296.43816813175,616892.0,4,7504.158017972316
2021-07-26,785901.9318543612,338141.93185436114,447760.0,3,7517.127348041741
2021-07-27,769329.0371100411,613969.0371100411,155360.0,1,7540.675942121806
2021-07-28,769112.5866073549,613992.5866073549,155120.0,1,7564.225439435616
2021-07-29,764684.1310857774,160634.13108577742,604050.0,4,7570.386512258031
2021-07-30,755592.8523538421,451034.8523538421,304558.0,2,7587.685815662705
2021-08-02,764576.1523207817,451052.1523207817,313524.0,2,7604.985782602304
2021-08-03,775803.4529512817,451069.4529512817,324734.0,2,7622.28641310228
2021-08-04,785476.7542453675,451086.7542453675,334390.0,2,7639.587707188082
2021-08-05,788470.0562030645,451104.05620306457,337366.0,2,7656.889664885165
2021-08-06,780441.3588243984,451121.35882439837,329320.0,2,7674.192286218981
2021-08-09,784438.6621093943,451138.6621093944,333300.0,2,7691.495571214986
2021-08-10,780193.966058078,451155.96605807805,329038.0,2,7708.799519898634
2021-08-11,779145.2706704747,451173.2706704748,327972.0,2,7726.1041322953815
2021-08-12,773338.5759466102,451190.57594661013,322148.0,2,7743.409408430687
2021-08-13,772183.8818865095,451207.8818865095,320976.0,2,7760.715348330009
2021-08-16,772853.1884901982,451225.1884901983,321628.0,2,7778.021952018807
2021-08-17,773128.495757702,451242.49575770204,321886.0,2,7795.32921952254
2021-08-18,768829.8036890462,451259.8036890462,317570.0,2,7812.637150866672
2021-08-19,767397.1122842561,451277.11228425615,316120.0,2,7829.9457460766625
2021-08-20,758860.8609470371,299784.8609470372,459076.0,3,7841.443902457674
2021-08-23,765806.3595444434,299796.3595444434,466010.0,3,7852.9424998638615
2021-08-24,772095.8585828916,299807.85858289164,472288.0,3,7864.441538312141
2021-08-25,776007.3318792094,148967.33187920935,627040.0,4,7870.155134629841
2021-08-26,759053.3993536632,460410.39935366315,298643.0,2,7887.814034263694
2021-08-27,751118.2479404382,603558.2479404382,147560.0,1,7910.963325718724
2021-08-30,761697.3981198113,603581.3981198113,158116.0,1,7934.113505091782
2021-08-31,757044.5491871365,603604.5491871365,153440.0,1,7957.264572416925
2021-09-01,761183.7011424478,603627.7011424478,157556.0,1,7980.416527728213
2021-09-02,742804.3936894143,308628.3936894143,434176.0,3,7992.253875094757
2021-09-03,745684.1367060242,435896.13670602423,309788.0,2,8008.972537704642
2021-09-06,754624.8560098979,435912.8560098979,318712.0,2,8025.6918415782975
2021-09-07,750659.9493973667,287819.9493973667,462840.0,3,8036.731087447122
2021-09-08,750971.9002551143,141665.90025511425,609306.0,4,8042.164639594634
2021-09-09,736384.334015672,141671.33401567198,594713.0,4,8047.598400152364
2021-09-10,741273.7679846479,141676.76798464792,599597.0,4,8053.032369128307
2021-09-13,736464.4935222745,281600.49352227454,454864.0,3,8063.833069674894
2021-09-14,745467.2946370946,281611.2946370946,463856.0,3,8074.634184494927
2021-09-15,733267.394177312,419703.39417731203,313564.0,2,8090.731779432333
2021-09-16,737475.4923896914,419719.4923896914,317756.0,2,8106.829991811736
2021-09-17,745651.5912195365,419735.5912195365,325916.0,2,8122.92882165682
2021-09-22,742922.2884233759,273452.288423376,469470.0,3,8133.417000296345
2021-09-23,739428.7770043018,273462.77700430184,465966.0,3,8143.905581222173
2021-09-24,739477.168467724,171291.16846772394,568186.0,4,8150.475401444269
2021-09-27,750784.2033870358,308288.2033870358,442496.0,3,8162.299700916121
2021-09-28,746920.8378726472,159948.83787264727,586972.0,4,8168.4344895275635
2021-09-29,726090.3610160154,15708.361016015406,710382.0,5,8169.036978895709
2021-09-30,730756.558535124,287131.5585351239,443625.0,3,8180.049821744179
2021-10-08,737120.2665687145,141313.26656871452,595807.0,4,8185.4698487348205
2021-10-11,738724.6868035966,141318.68680359662,597406.0,4,8190.890083616908
2021-10-12,724554.2015469782,304310.2015469782,420244.0,3,8202.561808048458
2021-10-13,727617.8737190923,304321.87371909234,423296.0,3,8214.23398016259
2021-10-14,734474.3484243265,14994.348424326548,719480.0,5,8214.809083796808
2021-10-15,743674.9235500195,14994.923550019535,728680.0,5,8215.384209489795
2021-10-18,751286.5839398317,152759.58393983173,598527.0,4,8221.243256471987
2021-10-19,754280.4432115445,152765.44321154448,601515.0,4,8227.102528184749
2021-10-20,740337.3027079965,152771.30270799642,587566.0,4,8232.962024636698
2021-10-21,734558.1624291962,152777.16242919618,581781.0,4,8238.821745836456
2021-10-22,721611.0223751523,152783.02237515236,568828.0,4,8244.681691792644
2021-10-25,725498.8825458736,152788.8825458736,572710.0,4,8250.541862513883
2021-10-26,721774.7429413685,152794.74294136852,568980.0,4,8256.402258008793
2021-10-27,719519.6346829569,289709.63468295685,429810.0,3,8267.513982177075
2021-10-28,712106.7508302315,426148.75083023147,285958.0,2,8283.858786791756
2021-10-29,709915.6697125323,563611.6697125323,146304.0,1,8305.47593949268
2021-11-01,723710.7952798458,426722.79527984577,296988.0,2,8321.842761406135
2021-11-02,713056.1627295278,426739.16272952774,286317.0,2,8338.2102110881
2021-11-03,711877.5308070022,426755.5308070023,285122.0,2,8354.578288562658
2021-11-04,709752.848768336,284479.84876833606,425273.0,3,8365.489425896449
2021-11-05,708286.7603241792,284490.76032417925,423796.0,3,8376.400981739618
2021-11-08,698496.1340720344,418924.1340720344,279572.0,2,8392.468688394729
2021-11-09,692963.5591199073,282593.5591199073,410370.0,3,8403.307477667684
2021-11-10,682596.6724880796,408732.67248807964,273864.0,2,8418.984293940028
2021-11-11,688414.3499056546,408748.3499056545,279666.0,2,8434.661711514913
2021-11-12,687097.027924555,408764.027924555,278333.0,2,8450.339730415404
2021-11-15,685352.7065448042,408779.70654480415,276573.0,2,8466.018350664564
2021-11-16,681124.385766425,408795.38576642505,272329.0,2,8481.69757228546
2021-11-17,680862.0655894408,408811.06558944075,272051.0,2,8497.377395301159
2021-11-18,674961.7460138743,408826.7460138743,266135.0,2,8513.057819734726
2021-11-19,679312.4270397488,408842.4270397488,270470.0,2,8528.73884560923
2021-11-22,685122.1086670873,408858.10866708733,276264.0,2,8544.42047294774
2021-11-23,682103.4311422831,537140.4311422831,144963.0,1,8565.022329413498
2021-11-24,686817.033788957,537161.033788957,149656.0,1,8585.624976087449
2021-11-25,684770.6372258695,537181.6372258695,147589.0,1,8606.228412999903
2021-11-26,681528.2414530508,537202.2414530508,144326.0,1,8626.832640181168
2021-11-29,679484.6748695198,679484.6748695198,0.0,0,8652.894066450224
2021-11-30,679510.7372954051,679510.7372954051,0.0,0,8678.95649233563
2021-12-01,679536.8007209452,679536.8007209452,0.0,0,8705.019917875728
2021-12-02,679316.3338448262,544778.3338448262,134538.0,1,8725.914723756674
2021-12-03,672129.3818519879,672129.3818519879,0.0,0,8751.694040018318
2021-12-06,672391.9056348946,537916.9056348946,134475.0,1,8772.325677925051
2021-12-07,672137.5380641519,537937.5380641519,134200.0,1,8792.95810718228
2021-12-08,673258.1712847899,537958.1712847899,135300.0,1,8813.591327820357
2021-12-09,680571.5464356442,403739.5464356442,276832.0,2,8829.076634274626
2021-12-10,679474.0323360554,403755.0323360554,275719.0,2,8844.562534685856
2021-12-13,678593.5188304464,403770.5188304464,274823.0,2,8860.049029076828
2021-12-14,673683.00591884,403786.0059188399,269897.0,2,8875.536117470325
2021-12-15,674038.4936012586,403801.49360125867,270237.0,2,8891.02379988913
2021-12-16,675963.9818777256,403816.9818777256,272147.0,2,8906.512076356028
2021-12-17,672539.4707482634,403832.47074826335,268707.0,2,8922.000946893804
2021-12-20,668518.9602128947,403847.9602128948,264671.0,2,8937.490411525245
2021-12-21,670966.4502716427,403863.45027164265,267103.0,2,8952.980470273136
2021-12-22,672604.9409245298,403878.9409245298,268726.0,2,8968.471123160267
2021-12-23,676667.102904987,271339.10290498706,405328.0,3,8978.878251217464
2021-12-24,680787.5104322217,271349.51043222175,409438.0,3,8989.285778452177
2021-12-27,682057.9183586494,271359.9183586493,410698.0,3,8999.693704879714
2021-12-28,686196.5554553326,137768.55545533256,548428.0,4,9004.97777556296
2021-12-29,690239.8397286925,137773.8397286925,552466.0,4,9010.26204892289
2021-12-30,690791.1242047369,137779.12420473687,553012.0,4,9015.546524967278
2021-12-31,690432.4088834735,137784.4088834735,552648.0,4,9020.831203703898
2022-01-04,682965.3470050409,133321.3470050408,549644.0,4,9025.944703071238
2022-01-05,674997.4607005423,133326.46070054235,541671.0,4,9031.0583985728
2022-01-06,665925.6812655268,125019.6812655268,540906.0,4,9035.853490097283
2022-01-07,662650.6834013463,261665.68340134632,400985.0,3,9045.889597116791
2022-01-10,667773.7198933124,261675.7198933124,406098.0,3,9055.92608908287
2022-01-11,661171.5986162088,6645.598616208758,654526.0,5,9056.180978979222
2022-01-12,669876.8535158817,6645.8535158817085,663231.0,5,9056.435878652173
2022-01-13,657495.8537323817,322.8537323817145,657173.0,5,9056.435878652173
2022-01-14,645198.5201676133,117942.52016761324,527256.0,4,9060.959527833702
2022-01-17,651476.6996791088,2544.699679108824,648932.0,5,9061.057129009294
2022-01-18,658620.797284028,2544.7972840280227,656076.0,5,9061.154733928493
2022-01-19,645876.912687708,266.9126877080125,645610.0,5,9061.154733928493
2022-01-20,655494.912687708,266.9126877080125,655228.0,5,9061.154733928493
2022-01-21,648979.817228026,275420.81722802593,373559.0,3,9071.718414886464
2022-01-24,641905.0282595404,17308.02825954049,624597.0,5,9072.382259001028
2022-01-25,619215.731847853,120478.73184785304,498737.0,4,9077.003183803556
2022-01-26,627632.3529498965,120483.35294989652,507149.0,4,9081.624285847034
2022-01-27,607432.965122186,6316.965122185961,601116.0,5,9081.866571106533
2022-01-28,602975.4859020227,11589.485902022638,591386.0,5,9082.311082283168
2022-02-07,597568.7009977626,138.7009977626294,597430.0,5,9082.311082283168
2022-02-08,589869.3140588126,165.31405881258252,589704.0,5,9082.311082283168
2022-02-09,604320.3140588126,165.31405881258252,604155.0,5,9082.311082283168
2022-02-10,605048.3140588126,165.31405881258252,604883.0,5,9082.311082283168
2022-02-11,594556.3140588126,165.31405881258252,594391.0,5,9082.311082283168
2022-02-14,595804.3140588126,165.31405881258252,595639.0,5,9082.311082283168
2022-02-15,608340.3140588126,165.31405881258252,608175.0,5,9082.311082283168
2022-02-16,614160.3140588126,165.31405881258252,613995.0,5,9082.311082283168
2022-02-17,614598.3140588126,165.31405881258252,614433.0,5,9082.311082283168
2022-02-18,615535.3140588126,165.31405881258252,615370.0,5,9082.311082283168
2022-02-21,615788.4521665394,138664.45216653933,477124.0,4,9087.629514809953
2022-02-22,613347.3137315729,132661.31373157297,480686.0,4,9092.717698803559
2022-02-23,620052.2478620535,11756.247862053417,608296.0,5,9093.168606084017
2022-02-24,611251.6987866289,11756.698786628947,599495.0,5,9093.619530659547
2022-02-25,622922.1497285002,11757.149728500215,611165.0,5,9094.070472530815
2022-02-28,616727.6006876678,11757.600687667884,604970.0,5,9094.521431698484
2022-03-01,614826.0516641326,11758.051664132616,603068.0,5,9094.972408163216
2022-03-02,610731.5026578951,11758.502657895076,598973.0,5,9095.423401925676
2022-03-03,605755.4324010089,137001.4324010089,468754.0,4,9100.678049839495
2022-03-04,597849.0704829928,366137.07048299274,231712.0,2,9114.721124863361
2022-03-07,590252.114096655,366151.1140966551,224101.0,2,9128.764738525722
2022-03-08,585658.3319199446,470998.3319199446,114660.0,1,9146.82973506525
2022-03-09,581914.9285725144,581914.9285725144,0.0,0,9169.148903645128
2022-03-10,574928.8019519123,7093.801951912292,567835.0,5,9169.420984242932
2022-03-11,572227.3086416917,7786.308641691739,564441.0,5,9169.719625722391
2022-03-14,562428.3261715559,2432.3261715558883,559996.0,5,9169.812916846573
2022-03-15,538680.7268244604,200445.72682446043,338235.0,3,9177.500951211125
2022-03-16,561688.4211367882,2477.42113678817,559211.0,5,9177.595971938865
2022-03-17,587459.5150962021,31515.515096202154,555944.0,5,9178.804739852827
2022-03-18,584196.7239104798,31516.723910479817,552680.0,5,9180.01355413049
2022-03-21,583361.932771123,31517.93277112296,551844.0,5,9181.222414773632
2022-03-22,581871.1416781334,31519.141678133357,550352.0,5,9182.431321784032
2022-03-23,586490.3506315128,31520.350631512792,554970.0,5,9183.640275163467
2022-03-24,577289.559631263,31521.55963126304,545768.0,5,9184.849274913717
2022-03-25,564948.7686773859,31522.768677385884,533426.0,5,9186.05832103656
2022-03-28,558727.1894981932,127091.18949819317,431636.0,4,9190.932864623861
2022-03-29,541492.0642287493,127096.06422874927,414396.0,4,9195.807595179956
2022-03-30,561756.9391462813,127100.93914628132,434656.0,4,9200.682512712017
2022-03-31,551285.8142507966,127105.81425079652,424180.0,4,9205.557617227218
2022-04-01,553590.689542302,127110.68954230203,426480.0,4,9210.432908732728
2022-04-06,545771.6200056198,320931.6200056198,224840.0,2,9222.742142570549
2022-04-07,539887.9297115926,320943.9297115927,218944.0,2,9235.051848543368
2022-04-08,537922.9186240473,429622.9186240473,108300.0,1,9251.52990379806
2022-04-11,534147.3973113371,429639.397311337,104508.0,1,9268.00859108775
2022-04-12,533847.1890397121,533847.1890397121,0.0,0,9288.484136262883
2022-04-13,533867.6653702506,533867.6653702506,0.0,0,9308.960466801393
2022-04-14,536304.5675590071,427367.56755900703,108937.0,1,9325.352018757827
2022-04-15,543245.3743453213,320430.3743453213,222815.0,2,9337.642027472108
2022-04-18,553272.6648254332,320442.6648254332,232830.0,2,9349.932507583982
2022-04-19,543885.7289530332,253.72895303323457,543632.0,5,9349.932507583982
2022-04-20,536562.7885333833,833.7885333832528,535729.0,5,9349.932507583982
2022-04-21,518712.01859360887,192784.01859360887,325928.0,3,9357.326679479609
2022-04-22,518795.41304911656,192791.41304911656,326004.0,3,9364.721134987309
2022-04-25,498193.5037662464,192440.50376624637,305753.0,3,9372.102131477108
2022-04-26,500789.0294797044,290941.0294797044,209848.0,2,9383.261085415083
2022-04-27,511622.18886165705,290952.18886165705,220670.0,2,9394.420467367729
2022-04-28,514208.2078881005,2934.20788810052,511274.0,5,9394.533008011193
2022-04-29,537026.3204330606,2934.3204330606113,534092.0,5,9394.645552971284
2022-05-05,538436.4329823375,2934.432982337496,535502.0,5,9394.758102248168
2022-05-06,527084.5455359314,2934.545535931339,524150.0,5,9394.87065584201
2022-05-09,523009.6580938423,2934.6580938423062,520075.0,5,9394.983213752977
2022-05-10,529453.7706560706,2934.7706560705633,526519.0,5,9395.095775981234
2022-05-11,544088.8832226163,2934.8832226162754,541154.0,5,9395.208342526947
2022-05-12,542167.9957934796,2934.9957934796084,539233.0,5,9395.32091339028
2022-05-13,537951.1083686607,2935.108368660728,535016.0,5,9395.4334885714
2022-05-16,534292.2209481598,2935.2209481598,531357.0,5,9395.546068070471
2022-05-17,543629.333531977,2935.33353197699,540694.0,5,9395.658651887661
2022-05-18,544077.9252849079,129706.92528490798,414371.0,4,9400.63352121867
2022-05-19,540941.9438286393,225192.9438286394,315749.0,3,9409.270727500076
2022-05-20,547489.581366211,225201.5813662109,322288.0,3,9417.908265071585
2022-05-23,539207.2192350852,225210.21923508524,313997.0,3,9426.546133945905
2022-05-24,528449.8574352751,225218.85743527507,303231.0,3,9435.184334135743
2022-05-25,532340.4959667932,225227.49596679313,307113.0,3,9443.822865653809
2022-05-26,539183.1350561569,327382.13505615696,211801.0,2,9456.379507017664
2022-05-27,537797.6921791454,327394.6921791454,210403.0,2,9468.93663000612
2022-05-30,541510.2497837769,327407.24978377693,214103.0,2,9481.494234637648
2022-05-31,547155.3107382775,547155.3107382775,0.0,0,9502.480208738192
2022-06-01,547176.2975173196,547176.2975173196,0.0,0,9523.466987780208
2022-06-02,547197.2851013339,547197.2851013339,0.0,0,9544.454571794571
2022-06-06,547218.2734903515,547218.2734903515,0.0,0,9565.442960812157
2022-06-07,547239.2626844032,547239.2626844032,0.0,0,9586.432154863842
2022-06-08,547260.2526835199,547260.2526835199,0.0,0,9607.422153980504
2022-06-09,547281.2434877324,547281.2434877324,0.0,0,9628.412958193023
2022-06-10,547302.2350970716,547302.2350970716,0.0,0,9649.404567532278
2022-06-13,547323.2275115685,547323.2275115685,0.0,0,9670.396982029151
2022-06-14,547344.2207312539,547344.2207312539,0.0,0,9691.390201714526
2022-06-15,547365.2147561586,547365.2147561586,0.0,0,9712.384226619288
2022-06-16,547386.2095863137,547386.2095863137,0.0,0,9733.379056774318
2022-06-17,547407.2052217498,547407.2052217498,0.0,0,9754.374692210506
2022-06-20,547428.2016624981,547428.2016624981,0.0,0,9775.371132958737
2022-06-21,547449.1989085892,547449.1989085892,0.0,0,9796.368379049902
2022-06-22,547470.1969600542,547470.1969600542,0.0,0,9817.366430514889
2022-06-23,547491.1958169239,547491.1958169239,0.0,0,9838.36528738459
2022-06-24,547512.1954792292,547512.1954792292,0.0,0,9859.364949689896
2022-06-27,547533.195947001,547533.195947001,0.0,0,9880.365417461702
2022-06-28,547554.1972202702,547554.1972202702,0.0,0,9901.366690730902
2022-06-29,547575.1992990676,547575.1992990676,0.0,0,9922.368769528392
2022-06-30,547596.2021834243,547596.2021834243,0.0,0,9943.371653885068
2022-07-01,547617.205873371,547617.205873371,0.0,0,9964.375343831829
2022-07-04,547638.2103689387,547638.2103689387,0.0,0,9985.379839399575
2022-07-05,547659.2156701584,547659.2156701584,0.0,0,10006.385140619206
2022-07-06,547680.2217770608,547680.2217770608,0.0,0,10027.391247521624
2022-07-07,547701.2286896768,547701.2286896768,0.0,0,10048.39816013773
2022-07-08,547722.2364080376,547722.2364080376,0.0,0,10069.40587849843
2022-07-11,547743.2449321738,547743.2449321738,0.0,0,10090.41440263463
2022-07-12,547764.2542621164,547764.2542621164,0.0,0,10111.423732577234
2022-07-13,547785.2643978964,547785.2643978964,0.0,0,10132.433868357151
2022-07-14,547806.2753395445,547806.2753395445,0.0,0,10153.44481000529
2022-07-15,547827.2870870918,547827.2870870918,0.0,0,10174.456557552561
2022-07-18,547848.2996405691,547848.2996405691,0.0,0,10195.469111029874
2022-07-19,547869.3130000074,547869.3130000074,0.0,0,10216.482470468141
2022-07-20,547403.724169729,441357.7241697291,106046.0,1,10233.410610589825
2022-07-21,548542.6529591493,441374.65295914933,107168.0,1,10250.339400010032
2022-07-22,545329.582397893,441391.58239789295,103938.0,1,10267.268838753671
2022-07-25,543374.512485985,441408.51248598495,101966.0,1,10284.198926845645
2022-07-26,543765.4432234501,441425.44322345016,102340.0,1,10301.129664310862
2022-07-27,542830.3746103134,441442.3746103135,101388.0,1,10318.061051174227
2022-07-28,547981.3066465999,441459.3066465999,106522.0,1,10334.99308746065
2022-07-29,546400.2393323344,441476.2393323343,104924.0,1,10351.92577319504
2022-08-01,550089.1726675415,441493.1726675416,108596.0,1,10368.859108402308
2022-08-02,543134.2058379897,331850.2058379897,211284.0,2,10381.587121250395
2022-08-03,546400.9343390355,331862.93433903554,214538.0,2,10394.315622296235
2022-08-04,549820.9585256416,225727.95852564153,324093.0,3,10402.973348902226
2022-08-05,573475.986874773,15060.986874773083,558415.0,5,10403.55100843377
2022-08-08,572081.5645564614,15061.564556461431,557020.0,5,10404.128690122117
2022-08-09,571703.1422603074,15062.142260307433,556641.0,5,10404.70639396812
2022-08-10,561937.719986312,15062.719986311939,546875.0,5,10405.284119972624
2022-08-11,578325.2977344758,15063.297734475796,563262.0,5,10405.861868136482
2022-08-12,579296.8755047999,15063.875504799858,564233.0,5,10406.439638460544
2022-08-15,579570.453297285,15064.453297284974,564506.0,5,10407.01743094566
2022-08-16,572949.031111932,15065.031111931992,557884.0,5,10407.595245592678
2022-08-17,571572.8623301871,131813.86233018705,439759.0,4,10412.650925847744
2022-08-18,570992.9182043587,131818.91820435863,439174.0,4,10417.706800019312
2022-08-19,559514.9742724542,131823.97427245416,427691.0,4,10422.762868114822
2022-08-22,568318.030534481,131829.03053448105,436489.0,4,10427.81913014171
2022-08-23,562984.0869904468,131834.08699044675,431150.0,4,10432.875586107417
2022-08-24,552843.1436403587,131839.14364035873,421004.0,4,10437.93223601938
2022-08-25,545125.9929335233,328125.99293352326,217000.0,2,10450.51740782394
2022-08-26,547922.7513951724,218938.75139517238,328984.0,3,10458.914736473067
2022-08-29,544740.3050115961,113168.30501159612,431572.0,4,10463.255272096803
2022-08-30,542847.1913873377,221574.19138733772,321273.0,3,10471.753682238394
2022-08-31,548951.6901234457,221582.69012344573,327369.0,3,10480.252418346401
2022-09-01,548549.2542795832,113202.25427958323,435347.0,4,10484.594256083896
2022-09-02,544633.0691251706,222242.06912517056,322391.0,3,10493.118282471247
2022-09-05,535658.9136748188,421673.9136748188,113984.99999999999,1,10509.291456079512
2022-09-06,536665.087468768,421690.087468768,114975.0,1,10525.465250028683
2022-09-07,539786.2618830819,421706.26188308187,118080.0,1,10541.639664342554
2022-09-08,539291.013677398,317838.0136773979,221453.0,2,10553.830243858638
2022-09-09,542662.2047244979,317850.20472449786,224812.0,2,10566.021290958593
2022-09-13,543138.4109852792,209880.41098527925,333258.0,3,10574.071189739994
2022-09-14,539658.2442564749,102664.24425647489,436994.0,4,10578.008845335644
2022-09-15,529989.1295834293,302817.12958342925,227172.0,2,10589.62330345004
2022-09-16,526877.7444870297,302828.74448702973,224049.0,2,10601.238207050501
2022-09-19,525991.9688742392,202397.96887423928,323594.0,3,10609.00111906001
2022-09-20,529096.7320840043,202405.73208400432,326691.0,3,10616.76432882505
2022-09-21,526014.4955915363,202413.4955915363,323601.0,3,10624.527836357038
2022-09-22,520853.25939684664,202421.25939684667,318432.0,3,10632.291641667398
2022-09-23,517614.10933931667,303723.10933931667,213891.0,2,10643.940848357417
2022-09-26,519101.915562076,414701.915562076,104400.0,1,10659.846613116766
2022-09-27,531994.5437461432,2357.543746143253,529637.0,5,10659.93703598396
2022-09-28,520048.63417247875,2357.6341724787217,517691.0,5,10660.027462319427
2022-09-29,520445.7246022826,2357.7246022825975,518088.0,5,10660.117892123304
2022-09-30,512213.23732384323,2239.237323843259,509974.0,5,10660.203777383962
2022-10-10,494854.25448478817,92666.25448478815,402188.0,4,10663.757963148855
2022-10-11,491772.08144481544,87420.0814448154,404352.00000000006,4,10667.110933556092
2022-10-12,489167.0006097589,185669.00060975886,303498.0,3,10674.232211119519
2022-10-13,491829.12913591735,6127.12913591734,485702.0,5,10674.467215277997
2022-10-14,502865.36414908967,6127.364149089677,496738.0,5,10674.702228450333
2022-10-17,501902.5991712762,6127.599171276218,495775.0,5,10674.937250636873
2022-10-18,497965.5327126602,1102.532712660199,496863.0,5,10674.979537940859
2022-10-19,486464.57500158617,1102.575001586164,485362.0,5,10675.021826866823
2022-10-20,488014.61729213415,1102.6172921341702,486912.0,5,10675.06411741483
2022-10-21,487047.7779096896,92569.77790968961,394478.0,4,10678.61460285028
2022-10-24,475800.66333968745,187460.66333968745,288340.0,3,10685.804599088111
2022-10-25,480878.85361170594,187467.85361170597,293411.0,3,10692.994871106619
2022-10-26,497000.04415951576,187475.04415951573,309525.0,3,10700.185418916382
2022-10-27,500317.23498312733,187482.23498312733,312835.0,3,10707.37624252798
2022-10-28,492176.42608255136,187489.42608255133,304687.0,3,10714.56734195199
2022-10-31,496655.2328108432,92199.2328108432,404456.0,4,10718.103615243841
2022-11-01,514606.7417144432,494.741714443182,514112.0,5,10718.103615243841
2022-11-02,532990.8978159316,23641.89781593162,509349.0,5,10719.010392982293
2022-11-03,531728.8046284505,23642.804628450587,508086.0,5,10719.91720550126
2022-11-04,548035.7114757514,23643.711475751403,524392.0,5,10720.824052802078
2022-11-07,548623.6183578355,23644.618357835403,524979.0,5,10721.73093488608
2022-11-08,546525.3461845259,141749.34618452593,404776.0,4,10727.167687576615
2022-11-09,538626.7831457495,141754.78314574945,396872.0,4,10732.604648800132
2022-11-10,539089.7715717737,233033.77157177372,306056.0,3,10741.54258762441
2022-11-11,549271.7098534231,233042.70985342303,316229.0,3,10750.480869273739
2022-11-14,544691.6484779106,233051.64847791055,311640.0,3,10759.419493761266
2022-11-15,548587.5874452494,233060.58744524943,315527.0,3,10768.358461100146
2022-11-16,553586.5267554529,233069.52675545283,320517.0,3,10777.297771303525
2022-11-17,550130.4664085339,233078.46640853386,317052.0,3,10786.237424384557
2022-11-18,548612.4064045057,233087.4064045057,315525.0,3,10795.177420356391
2022-11-21,544950.3467433815,233096.34674338147,311854.0,3,10804.11775923218
2022-11-22,544530.2874251744,233105.28742517435,311425.0,3,10813.058441025078
2022-11-23,542241.2284498975,233114.22844989752,309127.0,3,10821.999465748235
2022-11-24,541114.1698175641,233123.16981756408,307991.0,3,10830.940833414807
2022-11-25,538618.9891475881,127233.9891475881,411385.0,4,10835.820854038855
2022-11-28,535982.6257018114,332660.62570181146,203322.0,2,10848.579950292218
2022-11-29,541360.2419428094,429664.24194280937,111696.0,1,10865.059590490127
2022-11-30,541666.6850013285,432866.6850013285,108800.0,1,10881.662059409178
2022-12-01,541819.2881070545,432883.28810705454,108936.0,1,10898.265165135257
2022-12-02,543399.8918496121,432899.89184961206,110500.0,1,10914.868907692788
2022-12-05,541512.4962290255,432916.4962290255,108596.0,1,10931.473287106197
2022-12-06,540124.5836832477,326008.58368324774,214116.0,2,10943.977246328488
2022-12-07,540848.7999033867,218337.79990338677,322511.0,3,10952.351525667493
